INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=300, initial='False', learning_rate=1e-05, model='KVAE', save_every=10, scale=0.3, subdirectory='v2/finetuned1', x_dim=1, z_dim=4)
INFO:root:Starting KVAE training for 300 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:2575.03684768, 3740.46008534, 239.51457963, -1213.38419370, 1113.00141120
INFO:root:2571.47273133, 3704.34400658, 240.49563035, -1219.67384412, 1102.15455657
INFO:root:2561.83147847, 3670.65736341, 241.04122439, -1219.59299196, 1092.38306830
INFO:root:2561.14014609, 3633.91814602, 242.31836832, -1228.64628070, 1081.32424285
INFO:root:2548.00325393, 3601.25318627, 242.97556601, -1224.65168366, 1071.83369669
INFO:root:2541.74193205, 3568.09614165, 243.73589301, -1227.57714957, 1061.91965791
INFO:root:2529.22273922, 3535.46794916, 244.47946575, -1224.10283974, 1052.23456433
INFO:root:2537.35773286, 3502.44456764, 245.31222787, -1241.31209178, 1042.54730769
INFO:root:2532.78950438, 3471.99254516, 245.80999056, -1245.38170323, 1033.64553230
INFO:root:2521.02355936, 3441.33926217, 246.55026031, -1242.07147701, 1024.54073844
INFO:root:2522.17971254, 3410.12781617, 247.21990112, -1251.92142420, 1015.32969909
INFO:root:2496.56962205, 3381.45033838, 247.77323272, -1234.36124569, 1006.94728312
INFO:root:2510.78397748, 3351.42344714, 248.48704247, -1256.86985744, 998.08553630
INFO:root:2491.14871459, 3324.20913521, 249.05880601, -1244.82713007, 990.15931614
INFO:root:2492.11095166, 3294.68804271, 249.66263031, -1254.04187075, 981.35683874
INFO:root:2481.38091883, 3268.65660455, 250.31096615, -1250.47292952, 973.79629575
INFO:root:2484.70269900, 3239.61630113, 251.03814299, -1261.77962506, 965.18652771
INFO:root:2470.03299861, 3214.59335969, 251.49531905, -1254.15963529, 957.93259775
INFO:root:2467.54927028, 3188.44666383, 251.88056032, -1259.13467362, 950.13523097
INFO:root:2469.63876080, 3161.80928885, 252.79328880, -1268.30264914, 942.35087751
INFO:root:2440.73278282, 3137.59693627, 253.06519157, -1246.38847223, 935.24977335
INFO:root:2440.46842866, 3112.26863555, 253.76793044, -1253.01987235, 927.72010327
INFO:root:2426.26127262, 3088.59250597, 254.31447684, -1245.36901483, 920.73534029
INFO:root:2430.75474669, 3065.44121032, 254.72380960, -1256.39853930, 914.04598902
INFO:root:2404.42616318, 3040.00040742, 255.47441334, -1236.95159734, 906.44761007
INFO:root:2400.65730998, 3017.34761115, 255.78979580, -1239.66318801, 899.84655373
INFO:root:2394.30767293, 2994.94372481, 256.29538080, -1239.52913569, 893.22931219
INFO:root:2381.47571109, 2969.40753290, 256.94145825, -1233.71196068, 885.68912190
INFO:root:2371.80807959, 2948.15045283, 257.52869070, -1229.83421818, 879.17607904
INFO:root:2369.12520863, 2925.62231290, 257.84242880, -1233.59604626, 872.67659220
INFO:root:2362.79673217, 2902.63126057, 258.40716154, -1233.60015309, 865.81361302
INFO:root:2340.81599221, 2879.98897324, 258.86268198, -1217.95657911, 859.08364577
INFO:root:2319.62929736, 2858.05729841, 259.35096167, -1202.86111432, 852.62954265
INFO:root:2316.15690481, 2836.81974180, 259.72777747, -1205.38316330, 846.32905841
INFO:root:2300.73473256, 2814.59282942, 260.31303182, -1196.04381693, 839.57817826
INFO:root:2294.11135818, 2793.15938495, 260.76957693, -1195.39393307, 833.28357322
INFO:root:2277.75905885, 2770.22694348, 261.34229138, -1185.34865069, 826.31071404
INFO:root:2261.61611866, 2750.07277568, 261.47715439, -1175.11710144, 820.30362969
INFO:root:2261.23106690, 2728.47202646, 262.03093530, -1180.65848638, 813.82597128
INFO:root:2239.83315174, 2706.49561324, 262.29153131, -1165.59289949, 807.36038383
INFO:root:2224.82131609, 2685.05272971, 262.72678098, -1156.57867218, 800.93737987
INFO:root:2216.10321572, 2661.98287750, 263.17979110, -1154.32852603, 793.82020870
INFO:root:2199.00734479, 2641.73293348, 263.43019561, -1143.05723267, 787.72933552
INFO:root:2192.70619644, 2618.64598365, 263.90936163, -1143.20300667, 780.91265442
INFO:root:2184.12855649, 2598.06594440, 264.21250128, -1140.49624199, 774.57771797
INFO:root:2162.47802970, 2576.42099018, 264.47975790, -1125.07194375, 768.02230816
INFO:root:2152.17393809, 2554.27239096, 264.89744714, -1120.99474315, 761.30822987
INFO:root:2136.44329202, 2531.14692756, 265.00357036, -1112.09561555, 754.21563798
INFO:root:2137.26178589, 2510.11635245, 265.43214154, -1118.79471066, 747.88795695
INFO:root:2111.95640272, 2487.65202341, 265.88213256, -1099.77863647, 741.10753306
INFO:root:2087.68137427, 2465.93263274, 265.90227844, -1081.99927802, 734.37444796
INFO:root:2081.20422845, 2442.54453934, 266.46812896, -1081.97271394, 727.11407548
INFO:root:2067.73702927, 2421.77747593, 266.55352394, -1074.65024349, 720.81520149
INFO:root:2044.54797181, 2399.21964415, 267.01467954, -1057.76737298, 713.86968722
INFO:root:2030.47446451, 2377.44951265, 267.33031410, -1049.90927158, 707.17980996
INFO:root:2024.71711688, 2354.47490328, 267.79414883, -1050.58047394, 700.19387409
INFO:root:2008.66883763, 2331.74832056, 267.93243447, -1041.21188530, 693.10740127
INFO:root:2005.92352050, 2309.38724124, 268.07617926, -1045.03114492, 686.44390442
INFO:root:1981.36140644, 2285.91489133, 268.64443581, -1026.94248057, 679.22155645
INFO:root:1967.44645420, 2263.11469633, 269.00236327, -1019.50965513, 672.22521623
INFO:root:1950.83618971, 2239.93482689, 269.04464877, -1009.81106888, 665.10745064
INFO:root:1948.33202439, 2217.08342456, 269.42007991, -1013.78689220, 658.27193223
INFO:root:1915.06062141, 2193.03059844, 269.83928277, -987.31213562, 650.87763851
INFO:root:1913.09980201, 2169.14130844, 270.01212947, -992.34525470, 643.62637660
INFO:root:1884.26137103, 2146.57797883, 270.34283331, -969.94511795, 636.75211407
INFO:root:1874.04476619, 2121.41707227, 270.78177521, -966.83784224, 629.00877701
INFO:root:1873.65914934, 2099.63182194, 270.96563624, -972.80394222, 622.43080052
INFO:root:1846.29769421, 2075.87442386, 271.42086850, -952.11447522, 615.23381635
INFO:root:1836.91870170, 2051.92001284, 271.73607679, -949.60659668, 607.92210048
INFO:root:1825.04380713, 2026.59866858, 272.35036240, -944.71382153, 600.21869557
INFO:root:1810.39030867, 2003.88247817, 272.43372690, -936.79181387, 593.28045499
INFO:root:1790.49025530, 1980.35893648, 272.85964966, -923.52289939, 586.25152549
INFO:root:1779.73256175, 1956.65441584, 273.41786962, -919.31834180, 579.11479547
INFO:root:1764.26053071, 1934.33137891, 273.69496417, -910.26612573, 572.29519789
INFO:root:1765.07215954, 1911.87710241, 274.04159002, -917.46741310, 565.59047743
INFO:root:1734.98049742, 1890.01934620, 274.49850892, -893.47616160, 558.98600001
INFO:root:1725.95158140, 1868.49965867, 275.09132531, -890.31033283, 552.50589864
INFO:root:1712.21164370, 1846.30751145, 275.40282834, -882.91653911, 545.85824760
INFO:root:1706.77979352, 1825.13959557, 275.96102828, -883.27686422, 539.56919851
INFO:root:1691.10799640, 1804.95876589, 276.46396749, -873.15637667, 533.57367215
INFO:root:1681.16571394, 1784.33912921, 276.86296130, -869.00098822, 527.48756166
INFO:root:1662.24878847, 1764.17202584, 277.29838533, -855.69877229, 521.52010234
INFO:root:1648.18439543, 1744.64679616, 277.77929474, -847.01103809, 515.85131933
INFO:root:1631.41104627, 1727.23858604, 278.39200743, -834.84744103, 510.67624193
INFO:root:1622.24995774, 1707.71514931, 278.99985869, -830.93553339, 504.90747595
INFO:root:1616.18137245, 1689.95802803, 279.31593391, -829.87801101, 499.77065943
INFO:root:1600.79579003, 1671.67289588, 280.04556216, -819.24833927, 494.36230313
INFO:root:1591.22810572, 1655.58642034, 280.44926598, -814.10289423, 489.85951670
INFO:root:1577.08967267, 1635.83673601, 281.21462060, -805.12401252, 483.85800521
INFO:root:1565.23634919, 1619.06466616, 281.56661424, -797.95031707, 479.03219371
INFO:root:1555.43639918, 1601.83310733, 282.13789475, -792.74855358, 473.91645862
INFO:root:1551.58535229, 1585.76418504, 282.59562809, -793.26044738, 469.32341907
INFO:root:1538.73006488, 1570.00092836, 283.33925400, -784.39051425, 464.69715736
INFO:root:1525.67241331, 1554.81914700, 283.79423455, -775.43242075, 460.29926023
INFO:root:1515.77045310, 1540.15542350, 284.24922656, -769.47458149, 456.06459133
