INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=100, initial='False', learning_rate=1e-06, model='KVAE', save_every=10, scale=0.28, subdirectory='v1/finetuned5', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/BouncingBall/kvae/v1/finetuned4/scale=0.3/kvae_state_dict_scale=0.3_99.pth.
INFO:root:Starting KVAE training for 100 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:499.31425233, 468.40226833, 368.64033732, 0.47871992, 139.12897370
INFO:root:499.24515426, 467.49815612, 368.81192794, 0.46625888, 138.81005607
INFO:root:499.18832206, 467.89427214, 368.62030340, 0.44237656, 138.94507351
INFO:root:499.05712355, 467.30913315, 368.71441573, 0.50384980, 138.70164286
INFO:root:499.32609327, 468.49306260, 368.64121436, 0.49317872, 139.13235998
INFO:root:499.19378201, 467.41346887, 368.79598027, 0.47797014, 138.78886472
INFO:root:499.35998873, 468.33033840, 368.72122056, 0.49372807, 139.06209968
INFO:root:499.12111417, 467.46745466, 368.73575082, 0.50552386, 138.78227010
INFO:root:499.07892673, 467.46743211, 368.71037108, 0.52232496, 138.80299202
INFO:root:499.21830982, 468.57984623, 368.51628861, 0.50033600, 139.14055726
INFO:root:499.33938017, 467.70994519, 368.92143551, 0.54083989, 138.91992392
INFO:root:499.21173232, 468.03051602, 368.71571185, 0.55252406, 138.97419758
INFO:root:499.35182600, 468.09421612, 368.81511227, 0.52966647, 139.01600064
INFO:root:499.00833452, 466.40588243, 368.94887528, 0.53418871, 138.50376639
INFO:root:499.20765690, 467.87186349, 368.75184835, 0.54831424, 138.88606904
INFO:root:499.28251663, 467.96461497, 368.78326513, 0.53084214, 138.99067610
INFO:root:499.27328255, 468.55362172, 368.60604878, 0.52778269, 139.05763526
INFO:root:499.16675039, 467.81805750, 368.73907315, 0.56137862, 138.93233825
INFO:root:499.13638467, 466.82289930, 368.95419603, 0.52822481, 138.61739840
INFO:root:499.21745552, 467.96138380, 368.76888941, 0.58062210, 138.94520627
INFO:root:499.16919536, 467.69525574, 368.80242764, 0.58790649, 138.84134154
INFO:root:499.29423906, 468.21618750, 368.79099794, 0.59729156, 139.07658367
INFO:root:499.41840986, 468.22681597, 368.86775412, 0.55285366, 139.06706899
INFO:root:499.15587987, 467.88006611, 368.72361707, 0.57415619, 138.90037284
INFO:root:498.95029833, 467.27754124, 368.69312456, 0.58053978, 138.72224776
INFO:root:499.10586581, 467.35362798, 368.79055475, 0.54370706, 138.74690227
INFO:root:499.03664952, 467.54182463, 368.72763878, 0.60270191, 138.83589065
INFO:root:499.19501047, 467.72037268, 368.83424795, 0.60094337, 138.87448003
INFO:root:499.20613003, 468.78504934, 368.51858773, 0.57227153, 139.22448730
INFO:root:499.03535322, 467.13866760, 368.85322386, 0.61669818, 138.73242518
INFO:root:499.15305804, 467.66457275, 368.81588570, 0.60890913, 138.85571513
INFO:root:499.11835362, 468.48477387, 368.56808860, 0.62547308, 139.11108515
INFO:root:499.16115945, 467.19986467, 368.95784084, 0.61264309, 138.71426664
INFO:root:499.21569819, 468.23337317, 368.75676149, 0.64640784, 139.04757992
INFO:root:499.12840546, 467.88083158, 368.76006303, 0.63828960, 138.87779732
INFO:root:499.02896186, 467.66495742, 368.73346900, 0.65069590, 138.90941430
INFO:root:499.19461541, 468.10173628, 368.78472667, 0.65859873, 138.99284411
INFO:root:498.99291280, 467.13328601, 368.83777166, 0.64218113, 138.69569562
INFO:root:498.99424021, 468.05264593, 368.59657608, 0.65707566, 138.97471084
INFO:root:499.00021020, 467.75679667, 368.68887757, 0.66056981, 138.86656510
INFO:root:499.16614002, 467.77717231, 368.83982179, 0.65128905, 138.86858470
INFO:root:499.04013416, 467.87163587, 368.72272020, 0.68664293, 138.84538668
INFO:root:499.05578716, 467.55951200, 368.81480767, 0.67568381, 138.86713881
INFO:root:499.08152016, 467.91822553, 368.70647999, 0.64206270, 138.92981443
INFO:root:499.03403997, 467.90043028, 368.73498030, 0.71306241, 138.97494760
INFO:root:499.09191426, 467.56927315, 368.86059493, 0.68807713, 138.85430306
INFO:root:499.17371162, 468.10866435, 368.79909209, 0.69580785, 138.97820374
INFO:root:499.23503370, 468.00308383, 368.85619398, 0.66202409, 138.99729356
INFO:root:499.19278386, 468.04550637, 368.82668795, 0.68664527, 139.01715545
INFO:root:499.18358453, 468.51890768, 368.67260801, 0.67431746, 139.14045122
INFO:root:499.21567254, 468.48218687, 368.71177489, 0.67111463, 139.09228875
INFO:root:499.05919418, 467.24756792, 368.94114598, 0.71127145, 138.72589520
INFO:root:498.93056194, 467.86274301, 368.62688665, 0.69789315, 138.95307028
INFO:root:499.17058505, 467.45277492, 368.98930874, 0.70549978, 138.81799812
INFO:root:499.01334643, 467.75574761, 368.77248912, 0.73075240, 138.89181995
INFO:root:499.04692964, 467.38792021, 368.91501574, 0.73670365, 138.74711424
INFO:root:499.01694628, 467.29033860, 368.90943432, 0.73378225, 138.74702366
INFO:root:499.04576233, 467.93884686, 368.76399591, 0.74110893, 138.92964590
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall/kvae/v1/finetuned5/scale=0.28/kvae_state_dict_scale=0.28_99.pth
