INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=100, initial='False', learning_rate=0.0001, model='KVAE', save_every=10, scale=0.1, subdirectory='v1/finetuned4', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/BouncingBall/kvae/v1/finetuned3/scale=0.3/kvae_state_dict_scale=0.3_99.pth.
INFO:root:Starting KVAE training for 100 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:382.66091336, 1081.79346481, 278.80259734, 4.32103384, 331.06784427
INFO:root:382.19862710, 1078.70384187, 278.60816032, 4.27991768, 330.11631027
INFO:root:382.38010832, 1080.56235694, 278.64969650, 4.32582565, 330.69312204
INFO:root:382.82875653, 1086.43337993, 278.50968204, 4.32426502, 332.66347236
INFO:root:382.20479003, 1080.22107089, 278.40658492, 4.22390303, 330.63785198
INFO:root:382.38101385, 1081.34433469, 278.54075652, 4.29417843, 330.83113166
INFO:root:381.90173345, 1079.87435388, 278.19466230, 4.28036707, 330.44436587
INFO:root:382.06824263, 1081.07368304, 278.19389061, 4.23301991, 330.93402100
INFO:root:382.16081699, 1081.45763460, 278.24471599, 4.22966494, 330.94645195
INFO:root:382.61404832, 1086.95677311, 278.12707053, 4.20870073, 332.87280721
INFO:root:382.11115205, 1082.99024371, 277.87835868, 4.06623225, 331.45924659
INFO:root:382.46391597, 1086.43353621, 277.94897150, 4.12841098, 332.56594829
INFO:root:381.44221203, 1076.82166383, 277.85278573, 4.09274148, 329.55588974
INFO:root:381.86852772, 1080.92371538, 277.91413772, 4.13798399, 330.80566115
INFO:root:382.71756571, 1091.18356809, 277.68555893, 4.08635225, 334.18675514
INFO:root:381.81789070, 1081.17585900, 277.77201406, 4.07171206, 330.84463501
INFO:root:382.01097022, 1085.39684359, 277.52669608, 4.05541251, 332.31229668
INFO:root:381.61175673, 1079.14402275, 277.71140965, 4.01405772, 330.33966550
INFO:root:382.08114988, 1085.32692995, 277.57341421, 4.02495955, 332.30070739
INFO:root:381.84788952, 1085.02282171, 277.50409285, 4.15848709, 332.20789585
INFO:root:382.14749237, 1086.12677507, 277.55087591, 4.01606222, 332.74779574
INFO:root:381.91444940, 1084.22236779, 277.44309366, 3.95088314, 331.97706089
INFO:root:382.07298308, 1087.90755545, 277.23823615, 3.95600998, 333.06776963
INFO:root:381.29836141, 1080.02704363, 277.28046918, 3.98481275, 330.65189065
INFO:root:381.68079252, 1083.66727209, 277.23458104, 3.92051787, 331.79040799
INFO:root:381.13631420, 1078.33032227, 277.35199694, 4.04871874, 330.15987732
INFO:root:381.63657064, 1082.83454030, 277.39240377, 4.03929030, 331.54407263
INFO:root:381.84751825, 1087.49097613, 277.07595261, 3.97753478, 333.09739947
INFO:root:381.34045483, 1081.28320935, 277.21158498, 3.99945365, 331.05298260
INFO:root:381.42613361, 1081.83503947, 277.22022903, 3.97760209, 331.18094669
INFO:root:381.52953760, 1083.24604166, 277.17181105, 3.96687843, 331.72041544
INFO:root:382.13484135, 1089.58507757, 277.03540622, 3.85907496, 333.74654316
INFO:root:381.56487242, 1085.23160237, 276.99085853, 3.94914797, 332.37253857
INFO:root:381.56528687, 1086.45760117, 276.89958065, 3.98005526, 332.66106867
INFO:root:381.46670397, 1085.17059521, 276.85872305, 3.90908074, 332.39759584
INFO:root:381.45046005, 1083.67327531, 277.01616849, 3.93303880, 331.84575366
INFO:root:380.90258329, 1080.25428723, 276.75103974, 3.87388691, 330.83078061
INFO:root:381.01723216, 1080.01958334, 276.91277785, 3.89750659, 330.73761492
INFO:root:381.51067287, 1086.20640924, 276.86915792, 3.97913018, 332.68552530
INFO:root:381.35774888, 1084.32290863, 276.85667585, 3.93121934, 332.08611866
INFO:root:381.80063851, 1090.88817660, 276.59966652, 3.88784816, 334.05565609
INFO:root:381.21172408, 1085.24818139, 276.55731201, 3.87040708, 332.36858140
INFO:root:381.05489384, 1082.19163873, 276.66329528, 3.82756761, 331.40678124
INFO:root:381.02996167, 1083.93679479, 276.58511508, 3.94883464, 332.06218647
INFO:root:381.07814282, 1082.84470168, 276.65493250, 3.86126288, 331.61223180
INFO:root:381.06125808, 1083.86470955, 276.58408156, 3.90929635, 331.95385237
INFO:root:381.19666952, 1082.57943745, 276.77327791, 3.83455287, 331.60635434
INFO:root:381.23783442, 1084.83708512, 276.63896675, 3.88484217, 332.31801960
INFO:root:380.96850380, 1083.29911036, 276.48070706, 3.84211577, 331.76819917
INFO:root:380.68991986, 1078.47490172, 276.71538665, 3.87295879, 330.24377480
INFO:root:380.67584148, 1078.16666252, 276.78542955, 3.92625575, 330.21437704
INFO:root:380.65916156, 1079.58687208, 276.69050044, 3.99002721, 330.64244264
INFO:root:380.76430824, 1078.99952105, 276.89709395, 4.03273898, 330.42361431
INFO:root:380.69342830, 1078.95195406, 276.75062940, 3.95239849, 330.46355851
INFO:root:381.00964377, 1082.81851954, 276.68940861, 3.96161956, 331.72389756
INFO:root:381.75536503, 1092.73331213, 276.33124654, 3.84921443, 334.77952527
INFO:root:380.63645019, 1082.14119570, 276.30625478, 3.88392525, 331.38942976
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall/kvae/v1/finetuned4/scale=0.1/kvae_state_dict_scale=0.1_99.pth
