INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=200, initial='False', learning_rate=0.0001, model='KVAE', save_every=10, scale=0.3, subdirectory='v1/finetuned2', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/BouncingBall/kvae/v1/finetuned1/scale=0.3/kvae_state_dict_scale=0.3_99.pth.
INFO:root:Starting KVAE training for 200 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:522.14836412, 515.00810407, 363.02250234, -4.62342659, 153.36596845
INFO:root:527.90635085, 535.21919435, 362.72209663, -4.61849039, 159.71291570
INFO:root:528.99254115, 538.23046078, 362.83238269, -4.69101465, 160.67507419
INFO:root:519.82796052, 507.77113391, 362.85048914, -4.64612435, 151.03714864
INFO:root:522.72687514, 516.61958634, 363.26664413, -4.47434665, 153.91428769
INFO:root:523.26168334, 517.54462156, 363.54876553, -4.44952623, 154.23205634
INFO:root:526.93353996, 531.47177416, 363.03474397, -4.45725873, 157.96978682
INFO:root:521.65230415, 512.58284687, 363.46196013, -4.41548560, 152.64736423
INFO:root:522.45509565, 515.56752763, 363.46934169, -4.31549037, 153.61631396
INFO:root:521.83846709, 513.20100937, 363.61341829, -4.26473643, 152.91220491
INFO:root:523.70512223, 518.63756624, 363.88258566, -4.23126025, 154.62825508
INFO:root:523.70814430, 518.59756431, 363.92200601, -4.20686431, 154.61106902
INFO:root:525.05289534, 524.40943471, 363.46190706, -4.26815370, 156.25297177
INFO:root:519.50470991, 504.90383989, 363.96378166, -4.06977320, 150.28720734
INFO:root:521.71954011, 512.14638349, 364.10619728, -3.96942503, 152.60919044
INFO:root:528.14254769, 534.11318484, 363.82580897, -4.08277911, 159.22019677
INFO:root:519.30274202, 503.71621762, 364.18435222, -4.00351891, 149.81439802
INFO:root:522.08469640, 513.09473842, 364.16652898, -3.98974203, 152.90644409
INFO:root:524.76040285, 522.16099266, 364.10829153, -4.00380834, 155.69511861
INFO:root:520.09657457, 506.34123531, 364.25993726, -3.93426013, 150.74884412
INFO:root:521.18334783, 509.63206900, 364.42631249, -3.86740945, 151.87352767
INFO:root:522.04637994, 512.34044944, 364.57352248, -3.77071757, 152.66251922
INFO:root:528.45514288, 534.11829993, 364.38983407, -3.82981243, 159.50878663
INFO:root:518.28737671, 500.75073145, 364.24272321, -3.81942892, 148.92892573
INFO:root:518.83732925, 501.25865999, 364.66959415, -3.79013138, 149.17426363
INFO:root:520.67714019, 507.06888148, 364.84695357, -3.70951778, 151.06583866
INFO:root:531.21745882, 543.97502457, 364.40827738, -3.61666587, 162.00751646
INFO:root:516.14081044, 493.07549213, 364.59087454, -3.62728513, 146.47302547
INFO:root:521.79063035, 510.87451463, 364.91296153, -3.61530764, 152.28346418
INFO:root:521.21255830, 509.88848274, 364.60588472, -3.64012337, 151.97435503
INFO:root:521.32288015, 508.75808463, 365.11219758, -3.58325126, 151.48836347
INFO:root:521.98573280, 512.21547296, 364.68470852, -3.63637670, 152.75022529
INFO:root:517.36383510, 495.95989407, 364.99864770, -3.57721245, 147.46168450
INFO:root:517.82774382, 497.22542946, 365.23053503, -3.42957262, 147.91066727
INFO:root:521.56242791, 509.14966559, 365.52616367, -3.29136106, 151.75868556
INFO:root:522.31764373, 512.81463817, 365.10919559, -3.36405125, 152.90299628
INFO:root:525.48348831, 523.08169653, 365.09912070, -3.45985254, 156.21396506
INFO:root:516.76638896, 493.88053709, 365.13871678, -3.46350433, 146.90679290
INFO:root:517.19758223, 494.46750966, 365.53097573, -3.32634814, 147.07451946
INFO:root:518.32253151, 498.63027954, 365.51516685, -3.21827705, 148.47733973
INFO:root:523.81473945, 517.02958456, 365.51056589, -3.19529326, 154.21986175
